Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Marvin Mehlem,28,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,6.0,51,,0,0.0,0,0,0.0,0.0,7,7,0,0,0,0,1,14,M,MC
Marvin Mehlem,28,2026-03-14,Arminia Bielefeld,SC Paderborn 07,2. Bundesliga,7.8,87,,0,0.0,0,0,0.09,0.97,16,23,4,0,1,0,3,37,M,MC
Marvin Mehlem,28,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,6.8,31,,0,0.0,0,0,0.01,0.09,6,8,0,0,0,0,1,13,M,MC
Marvin Mehlem,28,2026-02-28,Arminia Bielefeld,Hannover 96,2. Bundesliga,6.8,8,,0,0.0,0,0,0.0,0.18,5,5,2,0,0,0,0,7,M,MC
Marvin Mehlem,28,2026-02-20,SpVgg Greuther Fürth,Arminia Bielefeld,2. Bundesliga,6.5,30,,0,0.0,0,0,0.04,0.01,7,8,0,0,1,0,1,15,M,MC
Marvin Mehlem,28,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,6.6,19,,0,0.0,0,0,0.0,0.0,2,4,0,0,0,0,0,6,M,MC
Marvin Mehlem,28,2026-02-08,Arminia Bielefeld,Eintracht Braunschweig,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,M,MC
Marvin Mehlem,28,2026-02-01,SG Dynamo Dresden,Arminia Bielefeld,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Marvin Mehlem,28,2026-01-23,Arminia Bielefeld,Holstein Kiel,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Marvin Mehlem,28,2026-01-16,Fortuna Düsseldorf,Arminia Bielefeld,2. Bundesliga,6.4,12,,0,0.0,0,0,0.0,0.0,1,2,0,0,0,0,0,3,M,MC
Marvin Mehlem,28,2025-12-19,Hertha BSC,Arminia Bielefeld,2. Bundesliga,6.5,16,,0,0.0,0,0,0.0,0.01,3,3,0,0,0,0,0,3,M,MC
Marvin Mehlem,28,2025-12-13,Arminia Bielefeld,1. FC Kaiserslautern,2. Bundesliga,6.7,68,,0,0.0,0,0,0.05,0.03,26,32,0,0,1,0,2,41,M,MC
Marvin Mehlem,28,2025-12-06,VfL Bochum 1848,Arminia Bielefeld,2. Bundesliga,7.1,85,,0,0.0,0,0,0.06,0.02,23,28,1,0,2,0,6,42,M,MC
Marvin Mehlem,28,2025-11-30,Arminia Bielefeld,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
