Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Jean-Clair Todibo,2025-12-20,Manchester City,West Ham United,6.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,29,33,0,0,0,0,7,38,0,1.85,26
Jean-Clair Todibo,2025-12-27,West Ham United,Fulham,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.03,40,43,1,0,2,0,2,54,0,1.85,26
Jean-Clair Todibo,2025-12-30,West Ham United,Brighton & Hove Albion,6.6,44,4752.0,9.0,108.0,0,0,0.0,0.01,7,11,0,0,2,0,2,17,0,1.89,26
Jean-Clair Todibo,2026-01-06,West Ham United,Nottingham Forest,6.5,90,9720.0,18.0,108.0,0,0,0.0,0.01,36,46,0,0,0,0,5,62,0,1.85,26
Jean-Clair Todibo,2026-01-11,West Ham United,Queens Park Rangers,7.1,120,12960.0,24.0,108.0,0,0,0.0,0.0,121,131,0,0,0,0,3,153,0,1.85,26
Jean-Clair Todibo,2026-01-17,Tottenham Hotspur,West Ham United,7.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,41,45,0,0,1,0,9,59,0,1.85,26
Jean-Clair Todibo,2026-01-24,West Ham United,Sunderland,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,39,41,0,0,0,0,3,50,0,1.85,26
Jean-Clair Todibo,2026-01-31,Chelsea,West Ham United,5.9,90,9720.0,18.0,108.0,0,0,0.2,0.0,22,27,0,0,0,0,4,42,0,1.85,26
Jean-Clair Todibo,2026-02-21,West Ham United,Bournemouth,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,26
Jean-Clair Todibo,2026-02-28,Liverpool,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,26
Jean-Clair Todibo,2026-03-04,Fulham,West Ham United,7.1,89,9612.0,18.0,108.0,0,0,0.0,0.0,35,38,0,0,0,0,4,53,0,1.87,26
Jean-Clair Todibo,2026-03-14,West Ham United,Manchester City,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.02,33,36,0,0,3,0,6,57,0,1.85,26
Jean-Clair Todibo,2026-04-10,West Ham United,Wolverhampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,26
Jean-Clair Todibo,2026-04-20,Crystal Palace,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,26
Jean-Clair Todibo,2026-04-25,West Ham United,Everton,,1,108.0,0.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,26
