Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Vaclav Hladky,2025-03-15,Swansea City,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-03-29,Burnley,Bristol City,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-04-05,Coventry City,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-04-08,Derby County,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-04-11,Burnley,Norwich City,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-04-18,Watford,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-04-21,Burnley,Sheffield United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-04-26,Queens Park Rangers,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-05-03,Burnley,Millwall,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-08-26,Burnley,Derby County,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2025-09-23,Burnley,Cardiff City,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2026-01-10,Burnley,Millwall,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Vaclav Hladky,2026-02-14,Burnley,Mansfield Town,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
