Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Jan Oblak,33,2026-02-18,Club Brugge KV,Atlético Madrid,9.0,90,9720.0,18.0,108.0,0,0,0.0,0.01,17,28,1,0,0,0,9,43,0.0,1.85
Jan Oblak,33,2026-02-21,Atlético Madrid,Espanyol,5.9,90,9720.0,18.0,108.0,0,0,0.0,0.0,17,24,0,0,0,0,3,27,0.0,1.85
Jan Oblak,33,2026-02-24,Atlético Madrid,Club Brugge KV,8.4,90,9720.0,18.0,108.0,0,0,0.0,0.01,16,28,1,0,0,0,15,47,0.0,1.85
Jan Oblak,33,2026-02-28,Real Oviedo,Atlético Madrid,9.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,30,39,0,0,0,0,12,57,0.0,1.85
Jan Oblak,33,2026-03-03,FC Barcelona,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Jan Oblak,33,2026-03-07,Atlético Madrid,Real Sociedad,5.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,15,27,0,0,0,0,5,33,0.0,1.85
Jan Oblak,33,2026-03-10,Atlético Madrid,Tottenham Hotspur,6.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,22,35,0,0,0,0,8,43,0.0,1.85
Jan Oblak,33,2026-04-14,Atlético Madrid,FC Barcelona,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Jan Oblak,33,2026-04-18,Atlético Madrid,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Jan Oblak,33,2026-04-22,Elche,Atlético Madrid,6.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,14,34,0,0,0,0,10,47,0.0,1.85
Jan Oblak,33,2026-04-25,Atlético Madrid,Athletic Club,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,19,23,0,0,0,0,7,31,0.0,1.85
Jan Oblak,33,2026-04-29,Atlético Madrid,Arsenal,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,23,39,0,0,0,0,6,44,0.0,1.85
Jan Oblak,33,2026-05-02,Valencia,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Jan Oblak,33,2026-05-05,Arsenal,Atlético Madrid,6.9,90,9720.0,18.0,108.0,0,0,0.0,0.0,20,34,0,0,0,0,7,44,0.0,1.85
Jan Oblak,33,2026-05-09,Atlético Madrid,Celta Vigo,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,22,25,0,0,0,0,8,31,0.0,1.85
Jan Oblak,33,2026-05-12,Osasuna,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
