Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
David Datro Fofana,2026-02-05,RC Strasbourg,AS Monaco,6.4,11,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,5
David Datro Fofana,2026-02-08,Le Havre,RC Strasbourg,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David Datro Fofana,2026-02-14,Olympique de Marseille,RC Strasbourg,6.6,15,,,0.0,0,0,0.0,0.0,2,2,0,0,0,0,0,3
David Datro Fofana,2026-02-22,RC Strasbourg,Olympique Lyonnais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David Datro Fofana,2026-03-03,RC Strasbourg,Stade de Reims,7.7,20,,,0.0,0,0,0.0,0.0,3,3,0,0,0,0,2,6
David Datro Fofana,2026-03-07,Auxerre,RC Strasbourg,6.1,64,,,0.0,0,0,0.43,0.01,10,10,1,0,1,0,2,24
David Datro Fofana,2026-03-12,HNK Rijeka,RC Strasbourg,6.5,13,,,0.0,0,0,0.0,0.0,3,3,0,0,0,0,0,7
David Datro Fofana,2026-03-15,RC Strasbourg,Paris FC,6.5,11,,,0.0,0,0,0.0,0.01,7,8,0,0,0,0,0,8
David Datro Fofana,2026-03-19,RC Strasbourg,HNK Rijeka,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David Datro Fofana,2026-03-22,Nantes,RC Strasbourg,6.3,45,,,0.0,0,0,0.0,0.01,5,8,0,0,0,0,1,16
David Datro Fofana,2026-04-04,RC Strasbourg,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David Datro Fofana,2026-04-16,RC Strasbourg,1. FSV Mainz 05,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David Datro Fofana,2026-04-19,RC Strasbourg,Stade Rennais,6.6,45,,,0.0,0,0,0.53,0.0,4,5,0,0,0,0,0,8
David Datro Fofana,2026-04-22,RC Strasbourg,Nice,6.5,10,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1
David Datro Fofana,2026-04-26,Lorient,RC Strasbourg,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
