Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Hugo Duro,26,2026-01-18,Getafe,Valencia,6.2,61,6588.0,12.0,108.0,0,0,0.0,0.0,8,15,1,0,0,0,3,18,0.0,1.82
Hugo Duro,26,2026-01-24,Valencia,Espanyol,7.3,64,6912.0,13.0,108.0,1,0,0.89,0.0,6,10,0,0,1,0,1,23,0.0,1.88
Hugo Duro,26,2026-02-01,Real Betis,Valencia,7.0,71,7668.0,14.0,108.0,0,0,0.06,0.08,9,11,0,0,0,0,1,23,0.0,1.83
Hugo Duro,26,2026-02-04,Valencia,Athletic Club,6.2,31,3348.0,6.0,108.0,0,0,0.0,0.0,1,3,0,0,0,0,0,9,0.0,1.79
Hugo Duro,26,2026-02-08,Valencia,Real Madrid,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,9,10,0,0,0,0,1,18,0.0,1.85
Hugo Duro,26,2026-02-15,Levante UD,Valencia,6.6,58,6264.0,12.0,108.0,0,0,0.09,0.01,9,11,0,0,0,0,1,20,0.0,1.92
Hugo Duro,26,2026-02-22,Villarreal,Valencia,6.4,12,1296.0,2.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,1.54
Hugo Duro,26,2026-03-01,Valencia,Osasuna,6.4,9,972.0,2.0,108.0,0,0,0.0,0.0,2,2,1,0,0,0,0,7,0.0,2.06
Hugo Duro,26,2026-03-08,Valencia,Deportivo Alavés,7.3,16,1728.0,3.0,108.0,1,0,0.79,0.01,4,5,1,0,0,0,0,9,0.0,1.74
Hugo Duro,26,2026-03-14,Real Oviedo,Valencia,6.5,34,3672.0,7.0,108.0,0,0,0.0,0.06,8,8,0,0,0,0,0,10,0.0,1.91
Hugo Duro,26,2026-03-21,Sevilla,Valencia,6.2,67,7236.0,13.0,108.0,1,0,0.74,0.05,10,17,1,0,0,0,3,28,0.0,1.8
Hugo Duro,26,2026-04-05,Valencia,Celta Vigo,6.8,63,6804.0,13.0,108.0,0,0,0.0,0.0,2,6,0,0,0,0,1,14,0.0,1.91
Hugo Duro,26,2026-04-11,Elche,Valencia,6.5,29,3132.0,6.0,108.0,0,0,0.27,0.0,5,8,0,0,0,0,0,14,0.0,1.92
Hugo Duro,26,2026-04-21,Mallorca,Valencia,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Hugo Duro,26,2026-04-25,Valencia,Girona FC,6.2,19,2052.0,4.0,108.0,0,0,0.39,0.0,0,5,0,0,1,0,1,14,0.0,1.95
Hugo Duro,26,2026-05-02,Valencia,Atlético Madrid,6.1,31,,,0.0,0,0,0.0,0.0,2,2,0,0,0,0,0,10,,
Hugo Duro,26,2026-05-10,Athletic Club,Valencia,5.9,70,,,0.0,0,0,0.86,0.01,13,14,1,0,0,0,1,24,,
Hugo Duro,26,2026-05-14,Valencia,Rayo Vallecano,5.8,61,,,0.0,0,0,0.0,0.0,5,11,0,0,0,0,0,17,,
