Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Gorka Guruzeta,29,2026-02-08,Athletic Club,Levante UD,9.1,62,6696.0,12.0,108.0,2,0,0.57,0.18,15,16,2,0,0,0,3,23,0.0,1.79
Gorka Guruzeta,29,2026-02-11,Athletic Club,Real Sociedad,6.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,16,24,1,0,1,0,2,37,0.0,1.85
Gorka Guruzeta,29,2026-02-15,Real Oviedo,Athletic Club,5.7,90,9720.0,18.0,108.0,0,0,0.08,0.01,8,11,0,0,0,0,1,22,0.0,1.85
Gorka Guruzeta,29,2026-02-20,Athletic Club,Elche,7.4,90,9720.0,18.0,108.0,2,0,1.52,0.02,9,21,1,0,2,0,3,37,0.0,1.85
Gorka Guruzeta,29,2026-02-28,Rayo Vallecano,Athletic Club,5.8,90,9720.0,18.0,108.0,0,0,0.02,0.03,6,17,0,0,0,0,0,30,0.0,1.85
Gorka Guruzeta,29,2026-03-04,Real Sociedad,Athletic Club,6.8,82,8856.0,16.0,108.0,0,0,0.0,0.0,7,12,0,0,0,0,0,18,0.0,1.81
Gorka Guruzeta,29,2026-03-07,Athletic Club,FC Barcelona,6.7,21,2268.0,4.0,108.0,0,0,0.11,0.01,2,2,0,0,0,0,0,8,0.0,1.76
Gorka Guruzeta,29,2026-03-14,Girona FC,Athletic Club,6.5,45,4860.0,9.0,108.0,0,0,0.48,0.0,4,6,0,0,1,0,0,21,0.0,1.85
Gorka Guruzeta,29,2026-03-22,Athletic Club,Real Betis,6.5,62,6696.0,12.0,108.0,0,0,0.0,0.01,8,15,0,0,0,0,2,21,0.0,1.79
Gorka Guruzeta,29,2026-04-05,Getafe,Athletic Club,6.9,45,4860.0,9.0,108.0,0,0,0.0,0.28,8,11,1,0,1,0,3,16,0.0,1.85
Gorka Guruzeta,29,2026-04-12,Athletic Club,Villarreal,7.0,90,9720.0,18.0,108.0,1,0,0.41,0.01,6,10,1,0,1,0,3,22,0.0,1.85
Gorka Guruzeta,29,2026-04-21,Athletic Club,Osasuna,6.1,90,9720.0,18.0,108.0,1,0,0.29,0.08,10,20,2,0,2,0,0,33,0.0,1.85
Gorka Guruzeta,29,2026-04-25,Atlético Madrid,Athletic Club,7.1,90,9720.0,18.0,108.0,1,0,0.5,0.02,15,23,1,0,0,0,2,29,0.0,1.85
Gorka Guruzeta,29,2026-05-02,Deportivo Alavés,Athletic Club,6.4,90,9720.0,18.0,108.0,0,0,0.02,0.06,20,27,2,0,0,0,5,45,0.0,1.85
Gorka Guruzeta,29,2026-05-10,Athletic Club,Valencia,7.0,90,9720.0,18.0,108.0,0,0,0.31,0.01,12,17,0,0,0,0,1,30,0.0,1.85
Gorka Guruzeta,29,2026-05-13,Espanyol,Athletic Club,6.6,27,,,0.0,0,0,0.03,0.01,5,7,0,0,0,0,0,12,,
