Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Raphinha,2026-01-15,Real Racing Club,FC Barcelona,6.8,23,,,0.0,0,0,0.0,0.0,14,18,2,0,0,0,0,21
Raphinha,2026-01-21,SK Slavia Praha,FC Barcelona,6.0,90,,,0.0,0,0,0.08,0.15,22,26,3,0,1,0,1,37
Raphinha,2026-01-25,FC Barcelona,Real Oviedo,8.2,60,,,0.0,1,0,0.51,0.28,21,27,4,0,0,0,2,46
Raphinha,2026-01-28,FC Barcelona,FC København,7.1,90,,,0.0,1,0,0.84,0.11,32,37,3,0,0,0,3,52
Raphinha,2026-01-31,Elche,FC Barcelona,7.1,45,,,0.0,0,0,0.05,0.21,14,22,1,0,1,0,3,33
Raphinha,2026-02-16,Girona FC,FC Barcelona,6.6,63,,,0.0,0,0,0.35,0.12,18,23,4,0,1,0,0,35
Raphinha,2026-02-22,FC Barcelona,Levante UD,7.4,90,,,0.0,0,0,0.7,0.22,41,45,3,0,0,0,1,67
Raphinha,2026-02-28,FC Barcelona,Villarreal,7.6,73,,,0.0,0,0,0.05,0.21,26,33,3,0,1,0,1,49
Raphinha,2026-03-03,FC Barcelona,Atlético Madrid,7.2,90,,,0.0,1,0,0.0,0.0,32,45,2,0,0,0,9,75
Raphinha,2026-03-07,Athletic Club,FC Barcelona,6.3,28,,,0.0,0,0,0.0,0.0,3,3,0,0,0,0,0,6
Raphinha,2026-03-10,Newcastle United,FC Barcelona,7.4,90,,,0.0,0,0,0.03,0.34,18,22,4,0,1,0,3,41
Raphinha,2026-03-15,FC Barcelona,Sevilla,9.9,82,,,0.0,3,0,1.7,0.45,37,45,1,0,1,0,7,68
Raphinha,2026-03-18,FC Barcelona,Newcastle United,10.0,90,,,0.0,2,0,0.92,0.69,16,26,6,0,0,0,3,44
Raphinha,2026-03-22,FC Barcelona,Rayo Vallecano,7.2,90,,,0.0,0,0,0.89,0.18,18,24,1,0,0,0,3,49
Raphinha,2026-03-26,Brazil,France,6.2,45,,,0.0,0,0,0.0,0.0,3,6,1,0,0,0,1,15
