Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Roméo Lavia,2025-11-05,Qarabağ FK,Chelsea,6.6,8,864.0,2.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,0,2,0,2.31,22
Roméo Lavia,2026-02-21,Chelsea,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
Roméo Lavia,2026-03-01,Arsenal,Chelsea,6.8,15,1620.0,3.0,108.0,0,0,0.0,0.01,12,12,0,0,0,0,1,17,0,1.85,22
Roméo Lavia,2026-03-04,Aston Villa,Chelsea,6.6,15,1620.0,3.0,108.0,0,0,0.0,0.0,10,11,0,0,0,0,0,15,0,1.85,22
Roméo Lavia,2026-03-07,Wrexham,Chelsea,6.0,65,7020.0,13.0,108.0,0,0,0.0,0.0,66,71,0,0,1,0,2,76,0,1.85,22
Roméo Lavia,2026-03-11,Paris Saint-Germain,Chelsea,6.4,12,1296.0,2.0,108.0,0,0,0.0,0.0,5,5,0,0,0,0,0,5,0,1.54,22
Roméo Lavia,2026-03-14,Chelsea,Newcastle United,6.5,29,3132.0,6.0,108.0,0,0,0.0,0.03,30,32,0,0,1,0,2,35,0,1.92,22
Roméo Lavia,2026-03-17,Chelsea,Paris Saint-Germain,6.7,30,3240.0,6.0,108.0,0,0,0.0,0.02,10,11,1,0,0,0,2,13,0,1.85,22
Roméo Lavia,2026-03-21,Everton,Chelsea,6.7,57,6156.0,11.0,108.0,0,0,0.14,0.02,48,54,0,0,1,0,5,62,0,1.79,22
Roméo Lavia,2026-04-04,Chelsea,Port Vale,6.7,78,8424.0,16.0,108.0,0,0,0.0,0.0,71,76,0,0,0,0,3,84,0,1.9,22
Roméo Lavia,2026-04-12,Chelsea,Manchester City,7.1,23,2484.0,5.0,108.0,0,0,0.0,0.34,21,25,1,0,0,0,3,27,0,2.01,22
Roméo Lavia,2026-04-18,Chelsea,Manchester United,,2,216.0,0.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0.0,22
Roméo Lavia,2026-04-21,Brighton & Hove Albion,Chelsea,6.8,73,7884.0,15.0,108.0,0,0,0.05,0.02,39,40,0,0,0,0,4,49,0,1.9,22
Roméo Lavia,2026-04-26,Chelsea,Leeds United,6.5,66,7128.0,13.0,108.0,0,0,0.0,0.0,22,27,1,0,0,0,1,34,0,1.82,22
