Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Jamie Gittens,2025-11-30,Chelsea,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jamie Gittens,2025-12-03,Leeds United,Chelsea,7.5,61,6588.0,12.0,108.0,0,0,0.04,0.4,14,17,1,0,0,0,1,28,0,1.82,21
Jamie Gittens,2025-12-06,Bournemouth,Chelsea,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jamie Gittens,2025-12-09,Atalanta,Chelsea,6.4,90,9720.0,18.0,108.0,0,0,0.03,0.24,16,18,1,0,1,0,4,34,0,1.85,21
Jamie Gittens,2025-12-13,Chelsea,Everton,6.9,25,2700.0,5.0,108.0,0,0,0.05,0.01,8,10,0,0,0,0,3,23,0,1.85,21
Jamie Gittens,2025-12-16,Cardiff City,Chelsea,6.3,66,7128.0,13.0,108.0,0,0,0.0,0.0,21,25,1,0,2,0,2,41,0,1.82,21
Jamie Gittens,2025-12-27,Chelsea,Aston Villa,6.8,21,2268.0,4.0,108.0,0,0,0.06,0.01,3,6,0,0,0,0,0,13,0,1.76,21
Jamie Gittens,2025-12-30,Chelsea,Bournemouth,,1,108.0,0.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,0,4,0,0.0,21
Jamie Gittens,2026-01-04,Manchester City,Chelsea,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jamie Gittens,2026-01-07,Fulham,Chelsea,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jamie Gittens,2026-01-10,Charlton Athletic,Chelsea,6.9,66,7128.0,13.0,108.0,0,0,0.0,0.0,21,28,1,0,0,0,5,46,0,1.82,21
Jamie Gittens,2026-01-21,Chelsea,Pafos FC,6.9,20,2160.0,4.0,108.0,0,0,0.0,0.01,6,6,0,0,0,0,0,16,0,1.85,21
Jamie Gittens,2026-01-25,Crystal Palace,Chelsea,6.2,16,1728.0,3.0,108.0,0,0,0.0,0.0,3,7,0,0,0,0,0,12,0,1.74,21
Jamie Gittens,2026-01-28,Napoli,Chelsea,6.2,30,3240.0,6.0,108.0,0,0,0.0,0.02,12,13,0,0,0,0,0,18,0,1.85,21
Jamie Gittens,2026-01-31,Chelsea,West Ham United,6.4,26,2808.0,5.0,108.0,0,0,0.0,0.0,6,7,0,0,0,0,0,12,0,1.78,21
