Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Yanis Zouaoui,28,2025-12-07,Le Havre,Paris FC,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.15,34,42,2,0,1,0,3,77,0.0,1.85
Yanis Zouaoui,28,2025-12-14,Olympique Lyonnais,Le Havre,6.6,90,9720.0,18.0,108.0,0,0,0.03,0.09,24,30,2,0,0,0,2,55,0.0,1.85
Yanis Zouaoui,28,2026-01-04,Le Havre,Angers,7.0,90,9720.0,18.0,108.0,0,0,0.01,0.13,40,49,2,0,1,0,10,83,0.0,1.85
Yanis Zouaoui,28,2026-01-18,Stade Rennais,Le Havre,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.02,24,31,1,0,1,0,2,59,0.0,1.85
Yanis Zouaoui,28,2026-01-24,Le Havre,AS Monaco,7.0,66,7128.0,13.0,108.0,0,0,0.0,0.02,22,30,0,0,0,0,3,48,0.0,1.82
Yanis Zouaoui,28,2026-01-30,RC Lens,Le Havre,6.4,70,7560.0,14.0,108.0,0,0,0.04,0.0,12,20,0,0,2,0,2,43,0.0,1.85
Yanis Zouaoui,28,2026-02-15,Le Havre,Toulouse,6.5,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,36,1,0,2,0,3,67,0.0,1.85
Yanis Zouaoui,28,2026-02-22,Nantes,Le Havre,5.9,62,6696.0,12.0,108.0,0,0,0.0,0.04,24,30,0,0,0,0,3,61,0.0,1.79
Yanis Zouaoui,28,2026-02-28,Le Havre,Paris Saint-Germain,7.3,62,6696.0,12.0,108.0,0,0,0.0,0.0,16,22,0,0,0,0,7,43,0.0,1.79
Yanis Zouaoui,28,2026-03-08,Stade Brestois,Le Havre,6.6,64,6912.0,13.0,108.0,0,0,0.0,0.07,35,39,2,0,1,0,6,60,0.0,1.88
Yanis Zouaoui,28,2026-03-15,Le Havre,Olympique Lyonnais,6.8,22,2376.0,4.0,108.0,0,0,0.0,0.0,8,11,0,0,0,0,2,17,0.0,1.68
Yanis Zouaoui,28,2026-04-05,Le Havre,Auxerre,7.6,89,9612.0,18.0,108.0,0,0,0.0,0.17,24,30,1,0,3,0,5,58,0.0,1.87
Yanis Zouaoui,28,2026-04-12,Nice,Le Havre,8.0,85,9180.0,17.0,108.0,0,0,0.0,0.92,27,34,3,0,1,0,4,75,0.0,1.85
Yanis Zouaoui,28,2026-04-18,Angers,Le Havre,7.4,90,9720.0,18.0,108.0,0,0,0.04,0.3,26,31,3,0,0,0,3,50,0.0,1.85
Yanis Zouaoui,28,2026-04-26,Le Havre,Metz,6.8,79,8532.0,16.0,108.0,1,0,0.83,0.16,28,32,2,0,1,0,2,58,0.0,1.88
Yanis Zouaoui,28,2026-05-03,Lille,Le Havre,7.3,75,,,0.0,0,0,0.0,0.2,17,23,0,0,2,0,4,52,,
Yanis Zouaoui,28,2026-05-10,Le Havre,Olympique de Marseille,5.9,80,,,0.0,0,0,0.0,0.0,16,25,0,0,0,0,3,49,,
