Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Djaoui Cissé,2025-12-21,Stade Rennais,Les Sables Vendee Foot,6.3,5,540.0,1.0,108.0,0,0,0.0,0.0,3,3,0,0,0,0,1,6,0,1.85,22
Djaoui Cissé,2026-01-03,Lille,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
Djaoui Cissé,2026-01-18,Stade Rennais,Le Havre,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
Djaoui Cissé,2026-01-24,Stade Rennais,Lorient,6.8,60,6480.0,12.0,108.0,0,0,0.03,0.05,32,35,0,0,2,0,5,46,0,1.85,22
Djaoui Cissé,2026-01-31,AS Monaco,Stade Rennais,6.4,65,7020.0,13.0,108.0,0,0,0.0,0.01,34,41,0,0,0,0,8,45,0,1.85,22
Djaoui Cissé,2026-02-13,Stade Rennais,Paris Saint-Germain,6.9,16,1728.0,3.0,108.0,0,0,0.03,0.03,5,6,0,0,0,0,0,12,0,1.74,22
Djaoui Cissé,2026-02-22,Auxerre,Stade Rennais,6.9,12,1296.0,2.0,108.0,0,0,0.01,0.1,3,5,1,0,0,0,1,8,0,1.54,22
Djaoui Cissé,2026-02-28,Stade Rennais,Toulouse,6.5,17,1836.0,3.0,108.0,0,0,0.0,0.0,7,7,0,0,1,0,1,13,0,1.63,22
Djaoui Cissé,2026-03-08,Nice,Stade Rennais,6.4,45,4860.0,9.0,108.0,0,0,0.0,0.01,21,25,0,0,1,0,1,33,0,1.85,22
Djaoui Cissé,2026-03-15,Stade Rennais,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
Djaoui Cissé,2026-03-22,Stade Rennais,Metz,6.4,23,2484.0,5.0,108.0,0,0,0.08,0.01,6,11,1,0,0,0,0,15,0,2.01,22
Djaoui Cissé,2026-04-04,Stade Brestois,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
Djaoui Cissé,2026-04-11,Stade Rennais,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
Djaoui Cissé,2026-04-19,RC Strasbourg,Stade Rennais,6.8,22,2376.0,4.0,108.0,0,0,0.0,0.3,13,14,1,0,0,0,0,19,0,1.68,22
Djaoui Cissé,2026-04-26,Stade Rennais,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22
