Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Giorgi Mamardashvili,2026-02-22,Nottingham Forest,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Giorgi Mamardashvili,2026-02-28,Liverpool,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Giorgi Mamardashvili,2026-03-03,Wolverhampton,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Giorgi Mamardashvili,2026-03-06,Wolverhampton,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Giorgi Mamardashvili,2026-03-10,Galatasaray,Liverpool,7.3,90,9739.0,17.0,108.21,0,0,0.0,0.0,21,34,0,0,0,0,8,45,0,1.75
Giorgi Mamardashvili,2026-03-15,Liverpool,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Giorgi Mamardashvili,2026-03-18,Liverpool,Galatasaray,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Giorgi Mamardashvili,2026-03-21,Brighton & Hove Albion,Liverpool,6.4,90,9626.0,17.0,106.96,0,0,0.0,0.0,12,26,0,0,0,0,3,33,0,1.77
Giorgi Mamardashvili,2026-04-04,Manchester City,Liverpool,6.0,90,9697.0,17.0,107.74,0,0,0.0,0.0,10,20,0,0,0,0,9,32,0,1.75
Giorgi Mamardashvili,2026-04-08,Paris Saint-Germain,Liverpool,6.9,90,9639.0,17.0,107.1,0,0,0.0,0.0,15,26,0,0,0,0,4,33,0,1.76
Giorgi Mamardashvili,2026-04-11,Liverpool,Fulham,7.3,90,9764.0,17.0,108.49,0,0,0.0,0.0,28,36,0,0,0,0,9,48,0,1.74
Giorgi Mamardashvili,2026-04-14,Liverpool,Paris Saint-Germain,5.7,90,9772.0,17.0,108.58,0,0,0.0,0.0,17,36,0,0,0,0,10,47,0,1.74
Giorgi Mamardashvili,2026-04-19,Everton,Liverpool,6.9,58,6220.0,11.0,107.24,0,0,0.0,0.0,6,14,0,0,0,0,4,19,0,1.77
