Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Yosuke Furukawa,22,2026-05-17,Darmstadt 98,SC Paderborn 07,2. Bundesliga,6.8,21,,0,0.0,0,0,0.0,0.17,5,8,0,0,1,0,1,17,M,MC
Yosuke Furukawa,22,2026-05-10,Preußen Münster,Darmstadt 98,2. Bundesliga,6.9,90,,0,0.0,0,0,0.03,0.11,40,44,2,0,1,0,2,67,M,MC
Yosuke Furukawa,22,2026-05-03,Karlsruher SC,Darmstadt 98,2. Bundesliga,6.8,31,,0,0.0,0,0,0.0,0.0,10,12,0,0,0,0,1,23,M,MC
Yosuke Furukawa,22,2026-04-25,Darmstadt 98,SV 07 Elversberg,2. Bundesliga,6.7,44,,0,0.0,0,0,0.12,0.24,9,11,0,0,0,0,1,22,M,MC
Yosuke Furukawa,22,2026-04-19,SpVgg Greuther Fürth,Darmstadt 98,2. Bundesliga,7.8,28,,0,0.0,1,0,0.24,0.1,8,9,0,0,0,0,1,23,M,MC
Yosuke Furukawa,22,2026-04-11,Darmstadt 98,Hannover 96,2. Bundesliga,7.6,13,,0,0.0,0,0,0.07,0.37,7,7,2,0,0,0,0,16,M,MC
Yosuke Furukawa,22,2026-04-04,Arminia Bielefeld,Darmstadt 98,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Yosuke Furukawa,22,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Yosuke Furukawa,22,2026-03-07,Darmstadt 98,Holstein Kiel,2. Bundesliga,6.5,10,,0,0.0,0,0,0.0,0.01,5,6,0,0,0,0,0,7,M,MC
Yosuke Furukawa,22,2026-02-27,SG Dynamo Dresden,Darmstadt 98,2. Bundesliga,7.4,11,,0,0.0,1,0,0.14,0.16,6,7,2,0,0,0,0,15,M,MC
Yosuke Furukawa,22,2026-02-21,Darmstadt 98,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Yosuke Furukawa,22,2026-02-14,Eintracht Braunschweig,Darmstadt 98,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Yosuke Furukawa,22,2026-02-07,Darmstadt 98,1. FC Kaiserslautern,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Yosuke Furukawa,22,2026-02-01,Hertha BSC,Darmstadt 98,2. Bundesliga,6.4,9,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,3,M,MC
