Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Nathan Ngoy,2026-02-06,Metz,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nathan Ngoy,2026-02-19,Lille,FK Crvena zvezda,7.5,90,9744.0,20.0,108.27,0,0,0.0,0.01,39,50,1,0,2,0,2,64,0,2.05
Nathan Ngoy,2026-02-22,Angers,Lille,6.9,90,9849.0,17.0,109.43,0,0,0.05,0.0,70,77,0,0,0,0,3,86,0,1.73
Nathan Ngoy,2026-02-26,FK Crvena zvezda,Lille,7.7,25,2734.0,5.0,109.36,1,0,0.2,0.0,7,10,1,0,0,0,1,23,0,1.83
Nathan Ngoy,2026-03-01,Lille,Nantes,8.4,90,9899.0,19.0,109.99,1,0,0.13,0.01,86,87,0,0,1,0,4,95,0,1.92
Nathan Ngoy,2026-03-08,Lille,Lorient,6.9,90,9811.0,22.0,109.01,0,0,0.0,0.02,61,66,0,0,3,0,4,74,0,2.24
Nathan Ngoy,2026-03-12,Lille,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nathan Ngoy,2026-03-15,Stade Rennais,Lille,7.5,90,9873.0,19.0,109.7,0,0,0.13,0.18,54,62,1,0,1,0,9,74,0,1.92
Nathan Ngoy,2026-03-19,Aston Villa,Lille,6.4,90,9840.0,19.0,109.33,0,0,0.0,0.02,65,69,1,0,1,0,4,81,0,1.93
Nathan Ngoy,2026-03-22,Olympique de Marseille,Lille,6.8,90,9743.0,17.0,108.26,0,0,0.0,0.01,42,45,0,0,0,0,6,52,0,1.74
Nathan Ngoy,2026-03-28,USA,Belgium,6.6,28,3078.0,5.0,109.93,0,0,0.0,0.0,20,22,0,0,0,0,2,27,0,1.62
Nathan Ngoy,2026-04-01,Mexico,Belgium,6.7,72,7866.0,17.0,109.25,0,0,0.0,0.0,50,54,0,0,2,0,3,64,0,2.16
Nathan Ngoy,2026-04-04,Lille,RC Lens,7.3,90,9756.0,17.0,108.4,0,0,0.0,0.05,46,54,0,0,0,0,3,64,0,1.74
Nathan Ngoy,2026-04-12,Toulouse,Lille,7.5,90,9920.0,19.0,110.22,0,0,0.0,0.01,84,87,0,0,1,0,4,100,0,1.92
Nathan Ngoy,2026-04-26,Paris FC,Lille,7.1,90,9760.0,20.0,108.44,0,0,0.0,0.0,40,43,0,0,2,0,7,53,0,2.05
