Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Matías Fernández,2026-02-06,Metz,Lille,6.6,90,,,0.0,0,0,0.1,0.27,21,25,2,0,0,0,3,44
Matías Fernández,2026-02-14,Lille,Stade Brestois,6.6,90,,,0.0,0,0,0.5,0.03,17,21,1,0,0,0,2,37
Matías Fernández,2026-02-19,Lille,FK Crvena zvezda,6.3,77,,,0.0,0,0,0.0,0.04,8,10,0,0,0,0,2,19
Matías Fernández,2026-02-22,Angers,Lille,6.3,90,,,0.0,0,0,0.57,0.23,26,32,3,0,0,0,0,44
Matías Fernández,2026-02-26,FK Crvena zvezda,Lille,6.4,120,,,0.0,0,0,0.15,0.08,22,26,2,0,0,0,3,48
Matías Fernández,2026-03-01,Lille,Nantes,7.0,90,,,0.0,0,0,0.11,0.03,23,28,0,0,2,0,2,52
Matías Fernández,2026-03-08,Lille,Lorient,7.7,87,,,0.0,1,0,0.29,0.03,19,22,1,0,0,0,1,39
Matías Fernández,2026-03-12,Lille,Aston Villa,6.8,38,,,0.0,0,0,0.02,0.02,10,10,0,0,0,0,0,13
Matías Fernández,2026-03-15,Stade Rennais,Lille,8.5,90,,,0.0,1,0,0.33,0.51,15,21,1,0,0,0,2,34
Matías Fernández,2026-03-19,Aston Villa,Lille,6.6,24,,,0.0,0,0,0.0,0.0,4,6,0,0,0,0,0,11
Matías Fernández,2026-03-22,Olympique de Marseille,Lille,6.3,90,,,0.0,0,0,0.11,0.0,11,13,0,0,1,0,2,24
Matías Fernández,2026-04-04,Lille,RC Lens,8.4,80,,,0.0,1,0,1.3,0.66,17,19,1,0,0,0,3,34
Matías Fernández,2026-04-12,Toulouse,Lille,8.1,90,,,0.0,1,0,0.73,0.13,11,14,2,0,1,0,2,33
Matías Fernández,2026-04-18,Lille,Nice,6.7,89,,,0.0,0,0,0.15,0.03,14,17,1,0,0,0,0,24
Matías Fernández,2026-04-26,Paris FC,Lille,6.7,83,,,0.0,1,0,1.03,0.01,7,13,0,0,0,0,0,27
