Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Pedro Bigas,36,2025-12-21,Elche,Rayo Vallecano,8.2,80,8640.0,16.0,108.0,0,0,0.0,0.51,38,49,3,0,1,0,6,64,0.0,1.85
Pedro Bigas,36,2026-01-03,Elche,Villarreal,7.0,90,9720.0,18.0,108.0,0,0,0.38,0.1,107,119,2,0,0,0,7,144,0.0,1.85
Pedro Bigas,36,2026-01-10,Valencia,Elche,7.1,60,6480.0,12.0,108.0,0,0,0.0,0.02,57,61,0,0,2,0,1,69,0.0,1.85
Pedro Bigas,36,2026-01-23,Levante UD,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pedro Bigas,36,2026-02-07,Real Sociedad,Elche,6.4,18,1944.0,4.0,108.0,0,0,0.0,0.0,15,18,0,0,1,0,0,22,0.0,2.06
Pedro Bigas,36,2026-02-13,Elche,Osasuna,7.9,90,9720.0,18.0,108.0,0,0,0.05,0.21,57,62,2,0,2,0,1,92,0.0,1.85
Pedro Bigas,36,2026-02-20,Athletic Club,Elche,6.3,89,9612.0,18.0,108.0,0,0,0.0,0.01,45,57,0,0,0,0,4,78,0.0,1.87
Pedro Bigas,36,2026-03-01,Elche,Espanyol,6.4,45,4860.0,9.0,108.0,0,0,0.0,0.01,45,52,0,0,2,0,1,59,0.0,1.85
Pedro Bigas,36,2026-03-08,Villarreal,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pedro Bigas,36,2026-03-14,Real Madrid,Elche,6.3,16,1728.0,3.0,108.0,0,0,0.0,0.0,16,17,0,0,0,0,0,17,0.0,1.74
Pedro Bigas,36,2026-03-21,Elche,Mallorca,6.2,90,9720.0,18.0,108.0,0,0,0.04,0.01,33,39,0,0,1,0,4,57,0.0,1.85
Pedro Bigas,36,2026-04-03,Rayo Vallecano,Elche,6.3,39,4212.0,8.0,108.0,0,0,0.05,0.0,10,12,0,0,0,0,0,19,0.0,1.9
Pedro Bigas,36,2026-04-22,Elche,Atlético Madrid,6.6,8,864.0,2.0,108.0,0,0,0.0,0.0,5,5,0,0,0,0,0,11,0.0,2.31
Pedro Bigas,36,2026-04-26,Real Oviedo,Elche,8.0,90,9720.0,18.0,108.0,1,0,0.01,0.0,15,21,0,0,1,0,2,36,0.0,1.85
Pedro Bigas,36,2026-05-03,Celta Vigo,Elche,6.7,90,,,0.0,0,0,0.0,0.08,76,83,2,0,1,0,3,100,,
Pedro Bigas,36,2026-05-09,Elche,Deportivo Alavés,6.5,90,,,0.0,0,0,0.0,0.05,48,51,1,0,0,0,4,66,,
Pedro Bigas,36,2026-05-12,Real Betis,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
