Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Rafa Mir,2025-12-13,Mallorca,Elche,6.7,87,9396.0,17.0,108.0,0,0,0.07,0.0,13,19,0,0,0,0,1,30,0,1.81,28
Rafa Mir,2025-12-16,Eibar,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,28
Rafa Mir,2025-12-21,Elche,Rayo Vallecano,6.2,89,9612.0,18.0,108.0,0,0,0.35,0.03,14,18,0,0,1,0,2,33,0,1.87,28
Rafa Mir,2026-01-03,Elche,Villarreal,6.5,79,8532.0,16.0,108.0,0,0,0.1,0.04,25,27,1,0,0,0,2,39,0,1.88,28
Rafa Mir,2026-02-13,Elche,Osasuna,6.4,11,1188.0,2.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,1.68,28
Rafa Mir,2026-02-20,Athletic Club,Elche,6.4,15,1620.0,3.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,0,5,0,1.85,28
Rafa Mir,2026-03-01,Elche,Espanyol,6.9,90,9720.0,18.0,108.0,1,0,1.27,0.0,5,11,0,0,0,0,0,29,0,1.85,28
Rafa Mir,2026-03-08,Villarreal,Elche,6.4,77,8316.0,15.0,108.0,0,0,0.03,0.15,16,18,2,0,0,0,5,29,0,1.8,28
Rafa Mir,2026-03-14,Real Madrid,Elche,6.2,26,2808.0,5.0,108.0,0,0,0.11,0.0,5,5,1,0,0,0,1,10,0,1.78,28
Rafa Mir,2026-03-21,Elche,Mallorca,7.5,80,8640.0,16.0,108.0,1,0,0.35,0.02,9,13,0,0,0,0,0,21,0,1.85,28
Rafa Mir,2026-04-03,Rayo Vallecano,Elche,6.4,45,4860.0,9.0,108.0,0,0,0.1,0.01,7,13,0,0,0,0,0,24,0,1.85,28
Rafa Mir,2026-04-11,Elche,Valencia,6.9,90,9720.0,18.0,108.0,0,0,0.2,0.0,10,15,0,0,0,0,0,26,0,1.85,28
Rafa Mir,2026-04-22,Elche,Atlético Madrid,5.6,67,7236.0,13.0,108.0,0,0,0.41,0.01,10,13,0,0,0,0,1,24,0,1.8,28
Rafa Mir,2026-04-26,Real Oviedo,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,28
