Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Aleix Febas,30,2026-01-14,Real Betis,Elche,6.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,67,75,1,0,0,0,4,95,0.0,1.85
Aleix Febas,30,2026-01-19,Elche,Sevilla,8.0,87,9396.0,17.0,108.0,1,0,0.18,0.28,27,31,1,0,1,0,5,47,0.0,1.81
Aleix Febas,30,2026-01-23,Levante UD,Elche,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.07,39,50,1,0,1,0,8,71,0.0,1.85
Aleix Febas,30,2026-02-07,Real Sociedad,Elche,6.6,90,9720.0,18.0,108.0,0,0,0.02,0.06,61,69,0,0,0,0,3,81,0.0,1.85
Aleix Febas,30,2026-02-13,Elche,Osasuna,8.4,90,9720.0,18.0,108.0,0,0,0.0,0.18,56,61,1,0,2,0,8,75,0.0,1.85
Aleix Febas,30,2026-02-20,Athletic Club,Elche,6.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,25,29,0,0,3,0,5,46,0.0,1.85
Aleix Febas,30,2026-03-01,Elche,Espanyol,8.0,90,9720.0,18.0,108.0,0,0,0.09,0.05,57,66,1,0,0,0,6,82,0.0,1.85
Aleix Febas,30,2026-03-08,Villarreal,Elche,6.6,68,7344.0,14.0,108.0,0,0,0.04,0.03,31,36,1,0,0,0,5,51,0.0,1.91
Aleix Febas,30,2026-03-14,Real Madrid,Elche,6.9,90,9720.0,18.0,108.0,0,0,0.0,0.09,46,53,1,0,3,0,7,72,0.0,1.85
Aleix Febas,30,2026-03-21,Elche,Mallorca,7.7,90,9720.0,18.0,108.0,0,0,0.17,0.2,24,29,1,0,1,0,3,49,0.0,1.85
Aleix Febas,30,2026-04-03,Rayo Vallecano,Elche,7.0,77,8316.0,15.0,108.0,0,0,0.0,0.03,14,14,2,0,0,0,3,27,0.0,1.8
Aleix Febas,30,2026-04-11,Elche,Valencia,8.0,90,9720.0,18.0,108.0,0,0,0.0,0.03,49,54,1,0,1,0,4,73,0.0,1.85
Aleix Febas,30,2026-04-22,Elche,Atlético Madrid,7.6,90,9720.0,18.0,108.0,0,0,0.03,0.09,78,85,0,0,2,0,3,98,0.0,1.85
Aleix Febas,30,2026-04-26,Real Oviedo,Elche,6.5,90,9720.0,18.0,108.0,0,0,0.0,0.01,32,34,0,0,1,0,6,55,0.0,1.85
Aleix Febas,30,2026-05-03,Celta Vigo,Elche,7.0,90,,,0.0,0,0,0.0,0.34,61,69,2,0,0,0,5,88,,
Aleix Febas,30,2026-05-09,Elche,Deportivo Alavés,6.5,67,,,0.0,0,0,0.13,0.07,18,26,0,0,0,0,2,39,,
Aleix Febas,30,2026-05-12,Real Betis,Elche,6.3,90,,,0.0,0,0,0.14,0.05,61,70,0,0,0,0,3,85,,
