Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Mateu Morey,2026-01-04,Mallorca,Girona FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-01-11,Rayo Vallecano,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-01-17,Mallorca,Athletic Club,6.0,90,9786.0,17.0,108.73,0,0,0.0,0.0,29,40,0,0,0,0,5,65,0,1.74
Mateu Morey,2026-01-25,Atlético Madrid,Mallorca,6.0,16,1714.0,3.0,107.12,0,0,0.0,0.0,3,3,0,0,0,0,1,5,0,1.75
Mateu Morey,2026-02-02,Mallorca,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-02-07,FC Barcelona,Mallorca,6.6,62,6611.0,12.0,106.63,0,0,0.0,0.01,5,9,0,0,0,0,0,24,0,1.82
Mateu Morey,2026-02-15,Mallorca,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-02-22,Celta Vigo,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-02-28,Mallorca,Real Sociedad,6.9,11,1218.0,2.0,110.73,0,0,0.0,0.04,5,8,0,0,0,0,1,12,0,1.64
Mateu Morey,2026-03-07,Osasuna,Mallorca,6.2,12,1306.0,2.0,108.83,0,0,0.0,0.0,1,2,0,0,0,0,1,8,0,1.53
Mateu Morey,2026-03-21,Elche,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-04-04,Mallorca,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-04-12,Mallorca,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-04-21,Mallorca,Valencia,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Mateu Morey,2026-04-25,Deportivo Alavés,Mallorca,6.7,12,1319.0,2.0,109.92,0,0,0.0,0.01,6,8,0,0,0,0,1,11,0,1.52
