Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
David López,2026-01-11,Rayo Vallecano,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David López,2026-01-17,Mallorca,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David López,2026-01-25,Atlético Madrid,Mallorca,5.7,90,,,0.0,0,0,0.0,0.03,30,41,0,0,0,0,2,59
David López,2026-02-02,Mallorca,Sevilla,6.9,90,,,0.0,0,0,0.0,0.0,11,16,0,0,1,0,2,35
David López,2026-02-07,FC Barcelona,Mallorca,6.9,90,,,0.0,0,0,0.0,0.0,14,17,0,0,0,0,0,40
David López,2026-02-15,Mallorca,Real Betis,7.5,90,,,0.0,0,0,0.3,0.02,75,84,0,0,2,0,1,101
David López,2026-02-22,Celta Vigo,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David López,2026-02-28,Mallorca,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David López,2026-03-07,Osasuna,Mallorca,5.9,37,,,0.0,0,0,0.0,0.0,3,8,0,0,0,0,1,14
David López,2026-03-15,Mallorca,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David López,2026-03-21,Elche,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
David López,2026-04-04,Mallorca,Real Madrid,6.7,20,,,0.0,0,0,0.0,0.0,1,1,0,0,1,0,0,9
David López,2026-04-12,Mallorca,Rayo Vallecano,7.5,90,,,0.0,0,0,0.0,0.01,35,48,0,0,1,0,0,61
David López,2026-04-21,Mallorca,Valencia,6.7,14,,,0.0,0,0,0.02,0.0,5,6,0,0,0,0,1,7
David López,2026-04-25,Deportivo Alavés,Mallorca,6.6,90,,,0.0,0,0,0.0,0.01,57,64,0,0,2,0,4,75
